,Post ID,Comments,,
1276,CxS1YGTxXiF,"Hey Netflix, I just wanted to reach out and encourage you to consider picking up Siren. As a fan of the show, I know how much it means to the community and how much potential it has for future seasons. I believe that Netflix could bring new life and a fresh perspective to the story, and I hope that you'll take this opportunity to give Siren the chance it deserves. Thanks for listening.""",,
1277,CxS1YGTxXiF,Dragonball super please🙏🏻,,
1278,CxS1YGTxXiF,"""Hey haircut""",,
1279,CxS1YGTxXiF,😂😂😂😂😂,,
1280,CxS1YGTxXiF,"I LIKED the One Piece Series so much, what an incredible job, you guys are so awesome!!!! Netflix invests without looking back, what an incredible series!!!!! So well done",,
1281,CxS1YGTxXiF,😂😂,,
1282,CxRIbNKORrA,BYLER BYLER BYLER BYLER BYLER BYLER BYLER BYLER BYLER,,
1283,CxRIbNKORrA,now i know y’all didn’t just leave out Nina and Matthias…,,
1284,CxRIbNKORrA,Love the Heartstopper shot. But where are the Shadow and Bone couples?,,
1285,CxRIbNKORrA,BAHWHAHAHHQ MILEVEN? NETFLIX PLS BE FR BAJAHAHHA,,
1286,CxRIbNKORrA,of course mileven defines it perfectly we have good taste 😌,,
1287,CxRIbNKORrA,where is kanej,,
1288,CxRIbNKORrA,not y’all putting mike and el when byler is RIGHT THERE 😭 also pay your writers who actually make the decision of who’s actually gonna be endgame and who literally writes the show 😭😭,,
1289,CxRIbNKORrA,YAS MILEVEN!!!!!!,,
1290,CxRIbNKORrA,"If the love isn’t this, keep it? 🧐",,
1291,CxRIbNKORrA,Mike and Eleven own my heart ❤️ Sadly this fandom has become so toxic. Shipping any ship is fine but trashing a ship that goes in the way of yours is just low. Those who insist that Mike of all people has been leading El on for four seasons are just lying to themselves. He's always been true to himself and that's what makes him the Heart. Mike and Will have a really special bond and a beautiful friendship but Mike has been in love with Eleven since he laid eyes on her. Will has finally accepted that and so should the byler fans.,,
1292,CxRIbNKORrA,Where’s Kanej though???,,
1293,CxRIbNKORrA,So Kanej? #shadowandboneseason3 #sixofcrowsspinoff,,
1294,CxRIbNKORrA,Mileven ❤️,,
1295,CxRIbNKORrA,Netflix can you update One Piece until season 37 in Argentina please?,,
1296,CxRIbNKORrA,Nick and Charlie holding hands even when they’re asleep… superior,,
1297,CxRIbNKORrA,Lumax > Mileven,,
1298,CxRIbNKORrA,THE NICK AND CHARLIE ONE😭💓,,
1299,CxRIbNKORrA,,,
1300,CxRIbNKORrA,mileven 🔥,,
1301,CxRIbNKORrA,mileven: 2016 - ♾️,,
1302,CxRIbNKORrA,BYLER endgame is clearly what the duffers have planned out 😭😭,,
1303,CxRIbNKORrA,"Well,Protect Mileven from Third Wheel Will in season 5.",,
1304,CxRIbNKORrA,Mileven the cutest from the first season. And Nick and Charlie are cute too.,,
1305,CxRIbNKORrA,Lumax>,,
1306,CxRIbNKORrA,Mileven has my whole heart😍,,
1307,CxRIbNKORrA,exactly mileven👏,,
1308,CxRIbNKORrA,,,
1309,CxRIbNKORrA,not mileven 💀💀,,
1310,CxRIbNKORrA,,,
1311,CxRIbNKORrA,,,
1312,CxRIbNKORrA,Why tf everything in Netflix is so Gay,,
1313,CxRIbNKORrA,I hate it how theirs byler shippers in these comments just expressing their beliefs and the toxic milevens just start dragging them for no reason. Seriously get a life.,,
1314,CxRIbNKORrA,"Tell the Duffers to stay away from loser ugly Will, Mike and El in season 5. We're tired of seeing his bowl head cut off in Mileven scenes. They better give him a new boyfriend. His fans have turned the fandom into hell and are the most toxic fans ever. They couldn't make the gay community look any worse!",,
1315,CxRIbNKORrA,bylers are so embarrassing and annoying it’s insane. no wonder so many fans started to hate the st fandom because of them.,,
1316,CxRIbNKORrA,,,
1317,CxRIbNKORrA,MILEVEN EXACTLYYYYY!!! now pay your writers so we can get mileven endgame asap!,,
1318,CxRIbNKORrA,MILEVEN MILEVEN MILEVEN MILEVEN MILEVEN MILEVEN MILEVEN FOREVER !!!! THE BEST COUPLE EVER🔥,,
1319,CxRIbNKORrA,"Also, pay your writers and actors fairly! Meet the demands of the WGA and SAG/AFTRA!",,
1320,CxRIbNKORrA,Perché la mileven è in questo post,,
1321,CxRIbNKORrA,"Not everyone complaining about mileven, don't get me wrong I love byler but they're not gonna happen they've been building up mileven for 4 seasons now",,
1322,CxRIbNKORrA,,,
1323,CxRIbNKORrA,BYLER YOU ARE BONES😂,,
1324,CxRIbNKORrA,Where's Alina and Mal?,,
1325,CxRIbNKORrA,Kanej????,,
1326,CxRIbNKORrA,,,
1327,CxRIbNKORrA,Mileven will make love in season 5 and some will cry while watching it. The best couple in the world. Mike and El deserve it. Do it Netflix @Netflix 😍,,
1328,CxRIbNKORrA,"Mileven for the win, @netflix 💜💛 you know what you're talking about. Thank you for proving us right! 🫶🏻🙌🏻",,
1329,CxRIbNKORrA,@zyr_xs,,
1330,CxRIbNKORrA,@real_boyz7 🫶🏻,,
1331,CxRIbNKORrA,@itsme_reids,,
1332,CxQ7Vh5R9JH,East Blue Prom of ‘99,,
1333,CxQ7Vh5R9JH,Why'd this scene get axed'd,,
1334,CxQ7Vh5R9JH,,,
1335,CxQ7Vh5R9JH,Buggy failing to replace the Shanks sized hole in his heart,,
1336,CxQ7Vh5R9JH,Axe hand really wants an autograph.,,
1337,CxQ7Vh5R9JH,I downloaded the wrong OP live action hahaha,,
1338,CxQ7Vh5R9JH,Buggy blink twice if you need help,,
1339,CxQ7Vh5R9JH,That's would be Cannon if Oda didn't supervised Netflix.,,
1340,CxQ7Vh5R9JH,They got engaged or something idk 😭😭😭,,
1341,CxQ7Vh5R9JH,adorable,,
1342,CxQ7Vh5R9JH,,,
1343,CxQ7Vh5R9JH,Buggy quiere olvidar a shanks pero no puede,,
1344,CxQ7Vh5R9JH,"When your mom tells you to take a picture with a relative you don't know (and keep saying stuff like ""I remember when you were this 🤏🏻 small""",,
1345,CxQ7Vh5R9JH,Everyone gonna ship it now,,
1346,CxQ7Vh5R9JH,Olha o machadão será que o buggy aguenta??,,
1347,CxQ7Vh5R9JH,Buggy cheating on Shanks already??,,
1348,CxQ7Vh5R9JH,Two piece,,
1349,CxQ7Vh5R9JH,opla yaoi,,
1350,CxQ7Vh5R9JH,GUYS THEY KNOW! THEY KNOW THERE AUDIENCE THEY READ THE FANFICS,,
1351,CxQ7Vh5R9JH,Prom pic,,
1352,CxQ7Vh5R9JH,A fanfiction in the making,,
1353,CxQ7Vh5R9JH,Beautiful pregnancy photoshoot 😫,,
1354,CxQ7Vh5R9JH,"‘Did you feel him kick?’ 
‘Yeah I did babe, I think he’s got axe feet’",,
1355,CxQ7Vh5R9JH,maternity shoot❤️,,
1356,CxQ7Vh5R9JH,"BUGGY ALWAYS STOLE THE SHOW WITH THE SCENES HE WAS IN! Adapted so perfectly, I just can't get enough of him. Thank you for everything one piece live action crew and cast! You've perfected the one piece",,
1357,CxQ7Vh5R9JH,Looks like buggy was “Axed” to prom :D,,
1358,CxQ7Vh5R9JH,i wish i was axe hand morgan,,
1359,CxQ7Vh5R9JH,"Dammmmm, what a lovely smile buggy has 😀",,
1360,CxQ7Vh5R9JH,I think I'm on the wrong site....,,
1361,CxQ7Vh5R9JH,"Buggy’s face is like “oh sh1t, what’s going on, please save me”",,
1362,CxQ7Vh5R9JH,"I was gonna say « GAY » but you ask for wrong answers only so uh…. « I’m sure there is a heterosexual explanation for this »???? 🤔
(Morgan/Buggy romance spin-off when?!)",,
1363,CxQ7Vh5R9JH,I want a photo of shanks and buggy 🤬,,
1364,CxQ7Vh5R9JH,your honor they’re in love,,
1365,CxQ7Vh5R9JH,Maternity photoshoot,,
1366,CxQ7Vh5R9JH,pai e mãe do helmeppo,,
1367,CxQ7Vh5R9JH,Look like a Gender revelation party 😂😂😂😂,,
1368,CxQ7Vh5R9JH,Mom and dad back in the day🔥,,
1369,CxQ7Vh5R9JH,Omg NEW SHIP UNLOCKED MORGAN X BUGGY 😂 OMG THEY LOOK LIKE A COUPLE,,
1370,CxQ7Vh5R9JH,Buggy got pregnant and he is the father,,
1371,CxQ7Vh5R9JH,"""En ese momento buggy sintió el verdadero terror del hacha"" 🤣🤣🤣🤣🤣🤣",,
1372,CxQ7Vh5R9JH,will faaaar wherever you are and i know,,
1373,CxQ7Vh5R9JH,Mine’s too inappropriate 🪓🍆,,
1374,CxQ7Vh5R9JH,,,
1375,CxQ7Vh5R9JH,"I can see buggy doing this in the show, but only the live action. Jeff was an amazing casting choice, please make sure we can see more of his hilarious acting",,
1376,CxQ7Vh5R9JH,THAT SHOULD BE ME😭✋,,
1377,CxQ7Vh5R9JH,"buggy is cheating on me, that's what's going on",,
1378,CxQ7Vh5R9JH,Buggy wants to forget Shanks but he can’t,,
1379,CxQ7Vh5R9JH,Man they look like pornstars,,
1380,CxQ7Vh5R9JH,Buggy’s looking so uncomfortable,,
1381,CxQ7Vh5R9JH,@netflix why u guys is always late adding new movies or late with new seasons for shows.,,
1382,CxQsC3dNBGW,lmao who is in charge of this account?,,
1383,CxQsC3dNBGW,"Give me six straw hats, ill beat a warlord of the sea. Give me seven straw hats, I'll go to the sky. Give me 8 straw hats, I'll defeat CP9. Give me 9 straw hats, I'll have countless adventures in the new world. Give me 10 straw hats, and Ill defeat an emperor of the sea.",,
1384,CxQsC3dNBGW,I’ll be the 7th 📚✨,,
1385,CxQsC3dNBGW,"Now give us 10, I’ll wait….",,
1386,CxQsC3dNBGW,,,
1387,CxQsC3dNBGW,Cant wait for more straw hats to join the crew! ❤️,,
1388,CxQsC3dNBGW,Y’all really milking it huh?,,
1389,CxQsC3dNBGW,,,
1390,CxQsC3dNBGW,One of ma best series in 2023🙌🙌,,
1391,CxQsC3dNBGW,When season 2,,
1392,CxQsC3dNBGW,,,
1393,CxQsC3dNBGW,We need for Alabasta a big set in Sahara with an huge palace and a big city like in morocco for exemple the architecture of the street of marrakech or another city of the same country I guess,,
1394,CxQsC3dNBGW,"We need for skypiea, a set in cambodia in angkor Wat as for the story of the ancient city of gold, I think it would fit in well with the tree that grows out of the remains.",,
1395,CxQsC3dNBGW,TOP demais 😃,,
1396,CxQsC3dNBGW,Que gusto 😂😂,,
1397,CxQsC3dNBGW,I luv luffy and his team..... Waiting for season 2,,
1398,CxQsC3dNBGW,Give me six straw hats and imma raise my bounty by fifty berries,,
1399,CxQsC3dNBGW,I can't wait for the upcoming seasons.. its gonna be good ❤️❤️❤️🔥,,
1400,CxQsC3dNBGW,This is tacky,,
1401,CxQsC3dNBGW,❤️❤️❤️😍😍👏👏👏👏,,
1402,CxQsC3dNBGW,Me  a encantado me e quedado con más ganas de ver mas,,
1403,CxQsC3dNBGW,,,
1404,CxQsC3dNBGW,"Come on Sanji, stretch that legg!",,
1405,CxQsC3dNBGW,Best of the best,,
1406,CxQsC3dNBGW,A crew and a Cook 😍,,
1407,CxQsC3dNBGW,❤️,,
1408,CxQsC3dNBGW,HELP EM FALMAKS,,
1409,CxQsC3dNBGW,You guys need to cast Xolo Maridueña blue beetle as Ace!!!,,
1410,CxQsC3dNBGW,Hey Netflix.,,
1411,CxQsC3dNBGW,Give me seven Strawhats & we'll free a Kingdom. (Drum Kingdom) P.S the other member is Vivi,,
1412,CxQsC3dNBGW,So bad,,
1413,CxQsC3dNBGW,Atatürk ❤️❤️,,
1414,CxQsC3dNBGW,👏,,
1415,CxQsC3dNBGW,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,
1416,CxQsC3dNBGW,Thank you for publishing the Ataturk movie👏👏👏,,
1417,CxQsC3dNBGW,,,
1418,CxQsC3dNBGW,PEOPLE WHO MADE THIS SHOULD MAKE DRAGON BALL Z LIVE ACTION SO FIGHT ME 😤,,
1419,CxQsC3dNBGW,"GIFTING 7GRANDS for the first 10 people to
HMU ""God Did"" stay safe",,
1420,CxQsC3dNBGW,Armenian puppet racist fascist Disney Plus I hope he takes you as an example👏,,
1421,CxQsC3dNBGW,Watch my stories pls it’s very urgent and important,,
1422,CxQsC3dNBGW,den Wert meiner Videos in meinen Links nacheinander 👀❤️,,
1423,CxQsC3dNBGW,Hey Netflix❤️❤️❤️❤️ everything is okkkk👏👏👏 but please make same series as lucifer😍😍with same cast but different story🙌🙌🙌🙌🙌🙌 love to watch it again..... Press likes if u want same guysss🙏,,
1424,CxQsC3dNBGW,⛵ ☠️🦜,,
1425,CxQsC3dNBGW,It’s a very childish series boring 🤢,,
1426,CxQsC3dNBGW,@thatchickangel have you seen this??,,
1427,CxQsC3dNBGW,@netflix plz bring back mindhunter plz!!!,,
1428,CxQsC3dNBGW,Aww hell naw @thatchickangel look at this,,
1429,CxQsC3dNBGW,@skrizza 😂,,
1430,CxQsC3dNBGW,⌯𓆩❤️𓆪⌯ ↵⋮,,
1431,CxQsC3dNBGW,⌯𓆩❤️𓆪⌯ ↵⋮,,
1432,CxQccEovmOd,U guys should think about releasing one episode per week!! The hype would Last months!!! I watched everything in 2 days and then had nothing else to do 😢😢,,
1433,CxQccEovmOd,Why did i seen every show here 😭,,
1434,CxQccEovmOd,Ko kittyyyyyy,,
1435,CxQccEovmOd,Where is six of crows 😭,,
1436,CxQccEovmOd,Zoro and Nami said: not a crew,,
1437,CxQccEovmOd,,,
1438,CxQccEovmOd,,,
1439,CxQccEovmOd,Cobra Kai where??,,
1440,CxQccEovmOd,A melhor decisão que posso tomar é casar com uma brasileira ou com uma loira 😍❤️,,
1441,CxQccEovmOd,"Netflix this is a little cringe, please respect one piece a little bit more!",,
1442,CxQccEovmOd,Urgently watch my stories it’s very important and urgentemente,,
1443,CxQccEovmOd,😍❤️😍,,
1444,CxQccEovmOd,amongst the crew,,
1445,CxQccEovmOd,Kie a lesbian we been knew oh,,
1446,CxQccEovmOd,I just liked this post onepiece in this post but when I see that neverhaveiever and that බැල්ලී I removed the likeness,,
1447,CxQccEovmOd,The best decision I can make is to marry a black or blonde woman 😍🔥,,
1448,CxQccEovmOd,👏,,
1449,CxQccEovmOd,😮😍😮,,
1450,CxQccEovmOd,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,
1451,CxQccEovmOd,,,
1452,CxQccEovmOd,❤️❤️❤️😍😍😍😍👏👏👏👏👏,,
1453,CxQccEovmOd,🙌🙌🙌,,
1454,CxQccEovmOd,Everyone that like one piece LA like OUter Banks for sure,,
1455,CxQccEovmOd,Season 2? One piece release?,,
1456,CxQccEovmOd,Random gc ?,,
1457,CxQccEovmOd,"Cool, netflix US play favourites again",,
1458,CxQccEovmOd,"Thank you @netflix for showing Ataturk programme international, We Turks always grateful to this, Love you ♥️",,
1459,CxQccEovmOd,i was so mad when I found out drea and elanor didn't get together,,
1460,CxQccEovmOd,,,
1461,CxQccEovmOd,La casa de papel the best♥️♥️♥️,,
1462,CxQccEovmOd,xo kitty~ minho& dae❤️🔥,,
1463,CxQccEovmOd,One piece dawgy not anything else,,
1464,CxQccEovmOd,🔥🔥🔥🔥,,
1465,CxQccEovmOd,You literally had the best setup for Black Mirror and you missed it,,
1466,CxQccEovmOd,Wednesday & xo kitty i love it❤️,,
1467,CxQccEovmOd,Boorrringgg,,
1468,CxQccEovmOd,Both,,
1469,CxQccEovmOd,Berlin❤️❤️❤️,,
1470,CxQccEovmOd,Miguel and robby,,
1471,CxQccEovmOd,I loved this!!!😍 Wanna see more!,,
1472,CxQccEovmOd,Luffy ♥️🥰,,
1473,CxQccEovmOd,,,
1474,CxQccEovmOd,When are we getting XO Kitty 2?,,
1475,CxQccEovmOd,Allison: 👹 Viktor: 😬🖕,,
1476,CxN6qnkNsjO,Raisins are the best part of trail mix tho,,
1477,CxN6qnkNsjO,Classic Titus 😂,,
1478,CxN6qnkNsjO,"One day Netflix will make a movie about my book...
❤️🙌❤️",,
1479,CxN6qnkNsjO,I love raisins tho,,
1480,CxN6qnkNsjO,So apparently ya’ll have a show that helps women find love ? Hiii im single,,
1481,CxN6qnkNsjO,sorry i disagree the raisins have a better texture when in trail mix they seem more dried out and they get salty!,,
1482,CxN6qnkNsjO,I love that show,,
1483,CxN6qnkNsjO,Slide 3 - fr fr 😉,,
1484,CxN6qnkNsjO,,,
1485,CxN6qnkNsjO,Finally a post where we don’t need to know the film.  Also F Raisins.,,
1486,CxN6qnkNsjO,❤️❤️❤️,,
1487,CxN6qnkNsjO,🔥🔥🔥🔥🔥🔥😢😢😢😢😢😍😍😍😍😍😍😍😍😍😍😮😮😮😮😮😮😮😍😍😍😍😍😢😢❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,
1488,CxN6qnkNsjO,🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️😢😢😍😂😂😂😂😂😢😢😢👏👏👏👏🔥🔥🔥🔥🔥🙌🙌🙌🙌❤️❤️❤️❤️❤️,,
1489,CxN6qnkNsjO,😂😂,,
1490,CxN6qnkNsjO,HOLD UP!,,
1491,CxN6qnkNsjO,Uegently watch  my stories it’s very important and urgent,,
1492,CxN6qnkNsjO,❤️❤️❤️❤️❤️❤️,,
1493,CxN6qnkNsjO,"RENEW SHADOW AND BONE AND GIVE US THE SIX OF CROWS SPIN-OFF #SOCspinoff #SixOfCrowsSpinoff #ShadowAndBone #ShadowAndBoneSeason3
#6MonthsOfShadowAndBone2",,
1494,CxN6qnkNsjO,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,
1495,CxN6qnkNsjO,⌯𓆩❤️𓆪⌯ ↵⋮,,
1496,CxN6qnkNsjO,❤️❤️❤️❤️❤️❤️,,
1497,CxN6qnkNsjO,Millionaire don't have time to watch tv serials 👍🏻 remember thats why Lambo advertisement never broadcasting on tv 👍🏻✅,,
1498,CxN6qnkNsjO,😮😍😮😍,,
1499,CxN6qnkNsjO,,,
1500,CxN6qnkNsjO,"Good afternoon. 
My name is Akylzhan. I'm from Kazakhstan.
I offer you a unique scenario that has commercial potential. Genre: adventure and comedy. The script consists of 61 pages. Check out the
logline and synopsis! Price 300.000 dollars.
Title: The Lost Book
""Logline: A bookstore owner, a young guy with no experience, must find a
lost book in India. Risking for the sake of the family business, he leaves
England. Otherwise, his father's bookstore will have to close.""
Synopsis:
On the bustling streets of 1850s London, John, a passionate but
inexperienced bookstore owner, faces a gruesome ultimatum: find a wealthy
family's lost, prized book, or watch his beloved family business crumble to
dust. Driven by a desperate need to preserve his father's legacy, he
gathers his courage and embarks on a perilous journey that will test his
resolve and leave an unforgettable mark on his life.
Because the ink on the contract is still fresh, John gets caught up in
a complex web of a noble and mysterious wealthy family. Their promise
a solid reward prompts him to step into the unknown, where the danger is
lurks in every shadow. As he goes deeper into the mystery, he reveals
some accidents and hidden agendas that lead him to take great risks.
Bound by his quest, John's quest takes him to the vibrant lands of India, a
realm steeped in ancient traditions and untouched.
wild nature. Immersed in the chaos of unfamiliar terrain, he becomes a pawn
in a dangerous game, not knowing who to trust. Lost among dense forests, he
stumbles upon an unexpected ally - a cunning assistant who has the key to
his salvation. Together they travel along treacherous paths, overcoming
painful trials. To get the found book, John makes an extraordinary
sacrifice.
However, the unexpected happens when John's precious suitcase containing
the elusive book disappears into thin air. Desperate and consumed by
self-doubt, he engages in an uphill battle to reclaim what is rightfully
his. Time is running out, and he must gather all the courage and stamina in
himself to get down to business again. Thus, he must rewrite the ending of
his unusual journey, which is full of adventu",,
1501,CxN6qnkNsjO,"THIS IS MY WAY OF HELPING OUT THOSE FACING
CHALLENGES THIS MONTH, I'II SUPPORT SEVEN INDIVIDUALS WITH 6
GRANDS WHO WRITES TO ME
USING THE PHRASE
""GOD IS GOOD""",,
1502,CxN6qnkNsjO,@xo_brooke88_xo this is so me 🤣🤣🤣,,
1503,CxN6qnkNsjO,@sonjaholley,,
1504,CxN6qnkNsjO,@awisa_design__ 👏👏👏👏👏👏👏👏👏👏👏👏,,
1505,CxN6qnkNsjO,Netflix must lie about its viewership numbers and how they over-inflates its platform. Otherwise Netflix would settle the @wgawest @wgaeast @sagaftra strike immediately. Netflix is the WHOLE reason thousands are hurting. @tedsarandos could care less about doing the right thing. @tedsarandos cares about himself and his billions.,,
